variance,ac1,cv,skewness,kurtosis,label
1.040147741088644e-21,0.9697471282452598,1.8210836070883987,3.604885216532056,18.008159105858315,1
5.501178533946231e-18,0.9842843385564704,2.665242564981643,3.2326799446629817,13.19666313349644,1
2.968705892030119e-26,0.8920566355604161,0.16347433608612802,5.218248269584434,34.211639602262046,0
3.5751630774705745e-25,0.9881830649059726,0.4651257966506616,3.2109920404488426,14.427221815200811,0
5.603734352629426e-27,0.44537602996855175,0.07252441548077436,3.3600687363503554,16.917342316348414,0
2.1184465749172753e-25,0.9534399608402863,0.36241596377375834,3.584598560230792,21.12164883701397,0
4.605381636580609e-20,0.9798361293584229,2.9234454419885463,3.4792320545766606,14.91567719368034,0
7.201953750096491e-20,0.990608256890316,2.6870353935813935,5.381553898261366,37.16830313648816,1
2.124855447928418e-14,0.9819708802967051,3.239691156947079,4.147845653446885,22.007310037051518,1
6.00198252933444e-22,0.9708366512198738,1.2072212572372552,2.073028690328193,7.26505575361392,1
1.4200930787001845e-16,0.9955943579184304,3.1771973366465516,3.6301050244845423,15.610028181488335,1
9.097901941435234e-17,0.9862313309492882,3.439921962316016,3.934851604862492,18.19920870489803,1
6.537356992606162e-21,0.9859679421298443,3.6796862244047994,5.197106925231219,31.76499394690973,0
4.168314804532749e-26,0.6479435663996266,0.1865575957447442,3.4342520295758745,18.700612937776256,0
9.242111030169266e-21,0.9844364715790191,3.785046056537626,4.688640881841623,25.444898298487956,0
1.8587595186706663e-24,0.9353230875997823,0.9498553072574072,6.146779337704787,45.94222180124847,0
6.091530986161954e-21,0.9757192639308157,1.943942429127933,3.316809168156876,14.731358757349476,1
2.249711766470803e-24,0.9744576625374455,0.6778173009823172,1.9321552166215585,6.618154397828104,1
8.26791149500519e-27,0.6073175789362494,0.0872142875675827,2.9358332763935393,13.50943198317656,0
1.5706308606654614e-25,0.7907436923643206,0.3136009190228781,2.3086697661145563,9.946517408933163,0
1.9773603449885365e-25,0.9784345279528373,0.36708745408290483,2.9067017568706226,11.226177596255992,1
2.506991064530486e-21,0.9770170855623457,2.0951393813497132,3.842539529085142,21.20633651384338,1
3.2369257538348325e-23,0.963823291337211,1.8509564562882383,3.6686202467964373,16.94816826747024,0
8.98429943421999e-25,0.9939565158010593,0.6919049672104707,3.4688806093800637,15.259400769248124,0
3.5062950976298805e-24,0.9933173896320503,1.1367866381212324,3.736291908922293,16.94746488498182,0
2.4396422998314326e-25,0.931853099643206,0.4011202246070012,4.339073176071312,26.877935497843257,0
1.4929635660009584e-19,0.9864723589910477,3.4608531346779547,4.861195559189345,27.470552316566067,0
4.99995109996585e-19,0.9685804263870365,2.712546849339521,3.9193162301380067,20.217868467755537,1
9.759716836344223e-25,0.9587862284735462,0.5211759459951285,1.4981087196022915,4.853797430206719,1
3.316441303136808e-26,0.7607432408000021,0.167368988766301,3.038984269607962,13.633852978437062,0
1.6789236060374564e-24,0.933681038012041,0.6259630225847176,2.4262232270281414,11.42767613549907,1
9.453423160078548e-24,0.9832107573862391,1.0019850231986016,2.1244191282679536,7.21513118311492,1
1.3964399279047269e-21,0.9594377466857008,1.4739691114960534,2.3758339310731373,8.712013282757145,1
2.795637837927319e-25,0.959603565151282,0.4152043477171686,2.7933760719733822,10.703473563279118,0
